waveform	[0]	
t0	2019/05/23  14:11:13.668865	
delta t	2.000000E-6	

time[0]	Y[0]
2019/05/23  14:11:13.669859	1.053743E+1
2019/05/23  14:11:13.669861	1.053743E+1
2019/05/23  14:11:13.669863	1.053743E+1
2019/05/23  14:11:13.669865	1.053743E+1
2019/05/23  14:11:13.669867	1.053743E+1
2019/05/23  14:11:13.669869	1.053743E+1
2019/05/23  14:11:13.669871	1.053743E+1
2019/05/23  14:11:13.669873	1.053743E+1
2019/05/23  14:11:13.669875	1.053743E+1
2019/05/23  14:11:13.669877	1.053743E+1
2019/05/23  14:11:13.669879	1.053743E+1
2019/05/23  14:11:13.669881	1.053743E+1
2019/05/23  14:11:13.669883	1.053743E+1
2019/05/23  14:11:13.669885	1.053743E+1
2019/05/23  14:11:13.669887	1.053743E+1
2019/05/23  14:11:13.669889	1.053743E+1
2019/05/23  14:11:13.669891	1.053743E+1
2019/05/23  14:11:13.669893	1.053743E+1
2019/05/23  14:11:13.669895	1.053743E+1
2019/05/23  14:11:13.669897	1.053743E+1
2019/05/23  14:11:13.669899	1.053743E+1
2019/05/23  14:11:13.669901	1.053743E+1
2019/05/23  14:11:13.669903	1.053743E+1
2019/05/23  14:11:13.669905	1.053743E+1
2019/05/23  14:11:13.669907	1.053743E+1
2019/05/23  14:11:13.669909	1.053743E+1
2019/05/23  14:11:13.669911	1.038508E+1
2019/05/23  14:11:13.669913	9.958638E+0
2019/05/23  14:11:13.669915	9.509331E+0
2019/05/23  14:11:13.669917	9.034583E+0
2019/05/23  14:11:13.669919	8.533427E+0
2019/05/23  14:11:13.669921	8.004254E+0
2019/05/23  14:11:13.669923	7.444486E+0
2019/05/23  14:11:13.669925	6.852194E+0
2019/05/23  14:11:13.669927	6.225120E+0
2019/05/23  14:11:13.669929	5.561657E+0
2019/05/23  14:11:13.669931	4.858261E+0
2019/05/23  14:11:13.669933	4.113965E+0
2019/05/23  14:11:13.669935	3.325872E+0
2019/05/23  14:11:13.669937	2.491725E+0
2019/05/23  14:11:13.669939	1.612491E+0
2019/05/23  14:11:13.669941	6.913892E-1
2019/05/23  14:11:13.669943	-2.670730E-1
2019/05/23  14:11:13.669945	-1.256134E+0
2019/05/23  14:11:13.669947	-2.268388E+0
2019/05/23  14:11:13.669949	-3.294176E+0
2019/05/23  14:11:13.669951	-4.327702E+0
2019/05/23  14:11:13.669953	-5.364782E+0
2019/05/23  14:11:13.669955	-6.402841E+0
2019/05/23  14:11:13.669957	-7.439948E+0
2019/05/23  14:11:13.669959	-8.474496E+0
2019/05/23  14:11:13.669961	-9.504875E+0
2019/05/23  14:11:13.669963	-1.053270E+1
2019/05/23  14:11:13.669965	-1.056974E+1
2019/05/23  14:11:13.669967	-1.056974E+1
2019/05/23  14:11:13.669969	-1.056974E+1
2019/05/23  14:11:13.669971	-1.056974E+1
2019/05/23  14:11:13.669973	-1.056974E+1
2019/05/23  14:11:13.669975	-1.056974E+1
2019/05/23  14:11:13.669977	-1.056974E+1
2019/05/23  14:11:13.669979	-1.056974E+1
