waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.209950	6.635465E-1	2019/05/21  14:56:29.209951	3.625437E-4
2019/05/21  14:56:29.209952	5.943211E-1	2019/05/21  14:56:29.209953	6.429719E-3
2019/05/21  14:56:29.209954	5.054551E-1	2019/05/21  14:56:29.209955	4.772109E-3
2019/05/21  14:56:29.209956	4.082177E-1	2019/05/21  14:56:29.209957	8.425288E-3
2019/05/21  14:56:29.209958	3.055066E-1	2019/05/21  14:56:29.209959	1.017946E-2
2019/05/21  14:56:29.209960	1.937800E-1	2019/05/21  14:56:29.209961	1.159567E-2
2019/05/21  14:56:29.209962	8.495126E-2	2019/05/21  14:56:29.209963	1.349468E-2
2019/05/21  14:56:29.209964	-4.255233E-2	2019/05/21  14:56:29.209965	1.491089E-2
2019/05/21  14:56:29.209966	-1.679631E-1	2019/05/21  14:56:29.209967	1.576383E-2
2019/05/21  14:56:29.209968	-2.961109E-1	2019/05/21  14:56:29.209969	1.716395E-2
2019/05/21  14:56:29.209970	-4.223268E-1	2019/05/21  14:56:29.209971	1.627882E-2
2019/05/21  14:56:29.209972	-5.443572E-1	2019/05/21  14:56:29.209973	2.155742E-2
2019/05/21  14:56:29.209974	-6.580161E-1	2019/05/21  14:56:29.209975	2.080103E-2
2019/05/21  14:56:29.209976	-7.732851E-1	2019/05/21  14:56:29.209977	1.886984E-2
2019/05/21  14:56:29.209978	-8.684305E-1	2019/05/21  14:56:29.209979	2.113899E-2
2019/05/21  14:56:29.209980	-9.581022E-1	2019/05/21  14:56:29.209981	2.112290E-2
2019/05/21  14:56:29.209982	-1.046808E+0	2019/05/21  14:56:29.209983	2.155742E-2
2019/05/21  14:56:29.209984	-1.117161E+0	2019/05/21  14:56:29.209985	1.801689E-2
2019/05/21  14:56:29.209986	-1.177855E+0	2019/05/21  14:56:29.209987	1.738925E-2
2019/05/21  14:56:29.209988	-1.210053E+0	2019/05/21  14:56:29.209989	1.748581E-2
2019/05/21  14:56:29.209990	-1.234846E+0	2019/05/21  14:56:29.209991	1.275439E-2
2019/05/21  14:56:29.209992	-1.236134E+0	2019/05/21  14:56:29.209993	1.248080E-2
2019/05/21  14:56:29.209994	-1.226796E+0	2019/05/21  14:56:29.209995	1.042086E-2
2019/05/21  14:56:29.209996	-1.202325E+0	2019/05/21  14:56:29.209997	8.714968E-3
2019/05/21  14:56:29.209998	-1.167229E+0	2019/05/21  14:56:29.209999	5.914733E-3
